XS YS
133294917666.68184 116567408148.02588
133252535234.09552 116580448754.04794
133210142477.49348 116593480325.80145
133167739396.08102 116606502858.705
133125325989.06366 116619516348.17436
133082902255.64717 116632520789.62244
133040468195.03758 116645516178.45926
132998023806.44121 116658502510.09204
132955569089.06459 116671479779.92506
132913104042.11452 116684447983.35982
132870628664.79808 116697407115.7949
132828142956.3226 116710357172.62605
132785646915.89568 116723298149.2461
132743140542.72514 116736230041.04503
132700623836.01913 116749152843.40996
132658096794.986 116762066551.72511
132615559418.8344 116774971161.37186
132573011706.77324 116787866667.72862
132530453658.0117 116800753066.17104
132487885271.75925 116813630352.07175
132445306547.22556 116826498520.80058
132402717483.62064 116839357567.72446
132360118080.15472 116852207488.20737
132317508336.03836 116865048277.61044
132274888250.48235 116877879931.29189
132232257822.69774 116890702444.60703
132189617051.89589 116903515812.90826
132146965937.28844 116916320031.5451
132104304478.08727 116929115095.86414
132061632673.50455 116941901001.20903
132018950522.75276 116954677742.92056
131976258025.04462 116967445316.33656
131933555179.59315 116980203716.79198
131890841985.61168 116992952939.6188
131848118442.31375 117005692980.1461
131805384548.91324 117018423833.70004
131762640304.62431 117031145495.60384
131719885708.66139 117043857961.17778
131677120760.2392 117056561225.73921
131634345458.57275 117069255284.60257
131591559802.87735 117081940133.0793
131548763792.36859 117094615766.47795
131505957426.26234 117107282180.10411
131463140703.7748 117119939369.26042
131420313624.12239 117132587329.24657
131377476186.5219 117145226055.3593
131334628390.19038 117157855542.89238
131291770234.34518 117170475787.13664
131248901718.20395 117183086783.37996
131206022840.98462 117195688526.90721
131163133601.90544 117208281013.00035
131120234000.18497 117220864236.93835
131077324035.04204 117233438193.99721
131034403705.6958 117246002879.44994
130991473011.3657 117258558288.5666
130948531951.27151 117271104416.61427
130905580524.63329 117283641258.85703
130862618730.67139 117296168810.55597
130819646568.60649 117308687066.96924
130776664037.65958 117321196023.35197
130733671137.05194 117333695674.95631
130690667866.00519 117346186017.0314
130647654223.74123 117358667044.82341
130604630209.48228 117371138753.57549
130561595822.4509 117383601138.52779
130518551061.86993 117396054194.91745
130475495926.96255 117408497917.97862
130432430416.95226 117420932302.94247
130389354531.06285 117433357345.0371
130346268268.51845 117445773039.48761
130303171628.54349 117458179381.51611
130260064610.36275 117470576366.34169
130216947213.20131 117482963989.18039
130173819436.28459 117495342245.24525
130130681278.83835 117507711129.74628
130087532740.08861 117520070637.89043
130044373819.26178 117532420764.88165
130001204515.58458 117544761505.92087
129958024828.28404 117557092856.20593
129914834756.58755 117569414810.93169
129871634299.72281 117581727365.28992
129828423456.91785 117594030514.46936
129785202227.40103 117606324253.65573
129741970610.40108 117618608578.03166
129698728605.14702 117630883482.77675
129655476210.86823 117643148963.06754
129612213426.79442 117655405014.0775
129568940252.15565 117667651630.97705
129525656686.18233 117679888808.93355
129482362728.10516 117692116543.1113
129439058377.15523 117704334828.6715
129395743632.56395 117716543660.7723
129352418493.56308 117728743034.56877
129309082959.38474 117740932945.21294
129265737029.26138 117753113387.85371
129222380702.42578 117765284357.63693
129179013978.11113 117777445849.70534
129135636855.55089 117789597859.19861
129092249333.97891 117801740381.25331
129048851412.62943 117813873411.00294
129005443090.73697 117825996943.5779
128962024367.53645 117838110974.10545
128918595242.26312 117850215497.7098
128875155714.15262 117862310509.51202
128831705782.44092 117874396004.63013
128788245446.36435 117886471978.17896
128744774705.1596 117898538425.27028
128701293558.06377 117910595341.01276
128657802004.31424 117922642720.51192
128614300043.1488 117934680558.87016
128570787673.8056 117946708851.1868
128527264895.52316 117958727592.55798
128483731707.54037 117970736778.07675
128440188109.09645 117982736402.83304
128396634099.43103 117994726461.91359
128353069677.7841 118006706950.40207
128309494843.39603 118018677863.37897
128265909595.50754 118030639195.92163
128222313933.35974 118042590943.10431
128178707856.19409 118054533099.99805
128135091363.25247 118066465661.6708
128091464453.77711 118078388623.18733
128047827127.01062 118090301979.60922
128004179382.19598 118102205725.99498
127960521218.57658 118114099857.39989
127916852635.39616 118125984368.87608
127873173631.89888 118137859255.47252
127829484207.32924 118149724512.23503
127785784360.93214 118161580134.20624
127742074091.9529 118173426116.42561
127698353399.63718 118185262453.92943
127654622283.23106 118197089141.7508
127610880741.98102 118208906174.91965
127567128775.1339 118220713548.4627
127523366381.93694 118232511257.40353
127479593561.63777 118244299296.7625
127435810313.48444 118256077661.55675
127392016636.72537 118267846346.8003
127348212530.6094 118279605347.50388
127304397994.38577 118291354658.6751
127260573027.3041 118303094275.31831
127216737628.6144 118314824192.43468
127172891797.56711 118326544405.02217
127129035533.41309 118338254908.07552
127085168835.40355 118349955696.58624
127041291702.79015 118361646765.54268
126997404134.82494 118373328109.9299
126953506130.76036 118384999724.72978
126909597689.8493 118396661604.92097
126865678811.34506 118408313745.47887
126821749494.50131 118419956141.37564
126777809738.57217 118431588787.58025
126733859542.81215 118443211679.05841
126689898906.4762 118454824810.77258
126645927828.81967 118466428177.682
126601946309.09834 118478021774.74265
126557954346.56842 118489605596.90724
126513951940.4865 118501179639.12527
126469939090.10962 118512743896.34296
126425915794.69525 118524298363.50328
126381882053.50128 118535843035.54594
126337837865.78603 118547377907.4074
126293783230.8082 118558902974.02081
126249718147.82698 118570418230.3161
126205642616.10197 118581923671.21992
126161556634.8932 118593419291.65564
126117460203.46114 118604905086.54333
126073353321.06667 118616381050.79984
126029235986.97112 118627847179.33865
125985108200.43625 118639303467.07005
125940969960.72427 118650749908.90099
125896821267.09782 118662186499.7351
125852662118.81999 118673613234.4728
125808492515.15431 118685030108.01112
125764312455.36473 118696437115.24387
125720121938.71565 118707834251.0615
125675920964.47194 118719221510.35118
125631709531.8989 118730598887.99677
125587487640.26227 118741966378.87881
125543255288.82828 118753323977.87457
125499012476.86354 118764671679.85794
125454759203.63518 118776009479.69952
125410495468.41074 118787337372.26659
125366221270.4582 118798655352.42308
125321936609.04608 118809963415.02963
125277641483.44327 118821261554.94353
125233335892.91914 118832549767.01872
125189019836.74355 118843828046.10583
125144693314.18678 118855096387.05214
125100356324.5196 118866354784.70158
125056008867.01326 118877603233.89474
125011650940.93942 118888841729.46887
124967282545.57024 118900070266.25783
124922903680.17834 118911288839.09218
124878514344.03683 118922497442.79909
124834114536.41927 118933696072.20238
124789704256.59969 118944884722.1225
124745283503.8526 118956063387.37653
124700852277.45299 118967232062.77818
124656410576.6763 118978390743.13783
124611958400.79848 118989539423.26242
124567495749.09595 119000678097.95555
124523022620.84558 119011806762.01744
124478539015.32477 119022925410.2449
124434044931.81136 119034034037.43138
124389540369.5837 119045132638.36693
124345025327.92062 119056221207.8382
124300499806.10143 119067299740.62846
124255963803.40593 119078368231.51758
124211417319.11441 119089426675.282
124166860352.50766 119100475066.69478
124122292902.86694 119111513400.52559
124077714969.47403 119122541671.54065
124033126551.61118 119133559874.50279
123988527648.56114 119144568004.17142
123943918259.6072 119155566055.3025
123899298384.03307 119166554022.64864
123854668021.12305 119177531900.95895
123810027170.16187 119188499684.97916
123765375830.4348 119199457369.45154
123720714001.2276 119210404949.11493
123676041681.82655 119221342418.70474
123631358871.51843 119232269772.95294
123586665569.59052 119243187006.58806
123541961775.33061 119254094114.33517
123497247488.02702 119264991090.91591
123452522706.96858 119275877931.04843
123407787431.44463 119286754629.44748
123363041660.74501 119297621180.8243
123318285394.16011 119308477579.88669
123273518630.9808 119319323821.33897
123228741370.49849 119330159899.88203
123183953612.00513 119340985810.21326
123139155354.79317 119351801547.02657
123094346598.15558 119362607105.01242
123049527341.38588 119373402478.85776
123004697583.7781 119384187663.24608
122959857324.6268 119394962652.85738
122915006563.22708 119405727442.36816
122870145298.87457 119416482026.45143
122825273530.8654 119427226399.77672
122780391258.49629 119437960557.01004
122735498481.06445 119448684492.8139
122690595197.86768 119459398201.84734
122645681408.20425 119470101678.76585
122600757111.37305 119480794918.22144
122555822306.67343 119491477914.86258
122510876993.40535 119502150663.33424
122465921170.86928 119512813158.27786
122420954838.36623 119523465394.33138
122375977995.19778 119534107366.12918
122330990640.66608 119544739068.30214
122285992774.07376 119555360495.4776
122240984394.72408 119565971642.27936
122195965501.9208 119576572503.32767
122150936094.96829 119587163073.23926
122105896173.1714 119597743346.6273
122060845735.8356 119608313318.10144
122015784782.26689 119618872982.26773
121970713311.77187 119629422333.7287
121925631323.65765 119639961367.08333
121880538817.23195 119650490076.927
121835435791.80302 119661008457.85158
121790322246.67972 119671516504.44533
121745198181.17143 119682014211.29295
121700063594.58813 119692501572.9756
121654918486.24039 119702978584.07082
121609762855.43929 119713445239.15259
121564596701.49655 119723901532.7913
121519420023.72444 119734347459.55379
121474232821.43582 119744783014.00327
121429035093.9441 119755208190.69936
121383826840.56332 119765622984.1981
121338608060.60805 119776027389.05194
121293378753.39348 119786421399.8097
121248138918.23538 119796805011.0166
121202888554.45009 119807178217.21431
121157627661.35455 119817541012.94081
121112356238.26631 119827893392.73051
121067074284.5035 119838235351.1142
121021781799.38483 119848566882.61902
120976478782.22961 119858887981.76854
120931165232.35777 119869198643.08266
120885841149.08981 119879498861.07765
120840506531.74684 119889788630.26619
120795161379.65059 119900067945.15727
120749805692.12335 119910336800.25626
120704439468.48805 119920595190.06491
120659062708.06824 119930843109.0813
120613675410.18803 119941080551.79985
120568277574.1722 119951307512.71136
120522869199.34605 119961523986.30296
120477450285.0356 119971729967.05812
120432020830.56741 119981925449.45665
120386580835.26869 119992110427.97469
120341130298.46727 120002284897.0847
120295669219.49158 120012448851.2555
120250197597.67067 120022602284.9522
120204715432.33424 120032745192.63626
120159222722.81259 120042877568.76546
120113719468.43665 120052999407.79387
120068205668.53796 120063110704.17188
120022681322.44875 120073211452.3462
119977146429.5018 120083301646.75986
119931600989.0306 120093381281.85213
119886045000.3692 120103450352.05864
119840478462.85234 120113508851.81133
119794901375.81538 120123556775.53833
119749313738.59433 120133594117.66418
119703715550.5258 120143620872.60965
119658106810.9471 120153637034.7918
119612487519.19612 120163642598.62393
119566857674.61147 120173637558.51569
119521217276.53235 120183621908.87292
119475566324.29863 120193595644.09782
119429904817.25082 120203558758.58878
119384232754.73012 120213511246.74048
119338550136.07831 120223453102.9439
119292856960.63791 120233384321.5862
119247153227.75203 120243304897.05084
119201438936.7645 120253214823.71754
119155714087.01973 120263114095.96222
119109978677.86287 120273002708.15709
119064232708.63971 120282880654.67056
119018476178.6967 120292747929.86731
118972709087.38094 120302604528.10825
118926931434.04022 120312450443.75047
118881143218.02301 120322285671.14735
118835344438.67844 120332110204.64847
118789535095.35631 120341924038.59961
118743715187.40709 120351727167.34279
118697884714.18195 120361519585.21623
118652043675.03273 120371301286.55438
118606192069.31195 120381072265.68787
118560329896.3728 120390832516.94354
118514457155.56917 120400582034.64444
118468573846.25565 120410320813.1098
118422679967.78749 120420048846.65506
118376775519.52065 120429766129.59183
118330860500.81177 120439472656.22794
118284934911.01819 120449168420.86736
118238998749.49792 120458853417.81024
118193052015.60974 120468527641.35295
118147094708.71303 120478191085.788
118101126828.16794 120487843745.40408
118055148373.33528 120497485614.48602
118009159343.57663 120507116687.31485
117963159738.2542 120516736958.16774
117917149556.73094 120526346421.31801
117871128798.3705 120535945071.03513
117825097462.53726 120545532901.58473
117779055548.59631 120555109907.22859
117733003055.91344 120564676082.22462
117686939983.85516 120574231420.82686
117640866331.78871 120583775917.2855
117594782099.08205 120593309565.84685
117548687285.10382 120602832360.75336
117502581889.22345 120612344296.24359
117456465910.81105 120621845366.55225
117410339349.23747 120631335565.91013
117364202203.8743 120640814888.54414
117318054474.09384 120650283328.67734
117271896159.26913 120659740880.52884
117225727258.77397 120669187538.31389
117179547771.98285 120678623296.24384
117133357698.27104 120688048148.52612
117087157037.01453 120697462089.36427
117040945787.59006 120706865112.9579
116994723949.37509 120716257213.50272
116948491521.74785 120725638385.1905
116902248504.08733 120735008622.20915
116855994895.77324 120744367918.74258
116809730696.18605 120753716268.97083
116763455904.70699 120763053667.06995
116717170520.71803 120772380107.21213
116670874543.60193 120781695583.56555
116624567972.74216 120791000090.2945
116578250807.523 120800293621.5593
116531923047.32945 120809576171.51631
116485584691.5473 120818847734.318
116439235739.56311 120828108304.1128
116392876190.76418 120837357875.04521
116346506044.53862 120846596441.2558
116300125300.27527 120855823996.88112
116253733957.36377 120865040536.0538
116207332015.19453 120874246052.90247
116160919473.15875 120883440541.55179
116114496330.64838 120892623996.12242
116068062587.05617 120901796410.73106
116021618241.77565 120910957779.49043
115975163294.20114 120920108096.50923
115928697743.72775 120929247355.89218
115882221589.75137 120938375551.73999
115835734831.66869 120947492678.1494
115789237468.87715 120956598729.21309
115742729500.77507 120965693699.01978
115696210926.76147 120974777581.65416
115649681746.23627 120983850371.19691
115603141958.6001 120992912061.72467
115556591563.25443 121001962647.31007
115510030559.60155 121011002122.02173
115463458947.04454 121020030479.9242
115416876724.98729 121029047715.078
115370283892.83449 121038053821.53967
115323680449.99167 121047048793.36165
115277066395.86514 121056032624.59235
115230441729.86206 121065005309.27612
115183806451.39038 121073966841.45328
115137160559.85889 121082917215.16006
115090504054.67719 121091856424.42871
115043836935.2557 121100784463.28731
114997159201.0057 121109701325.75993
114950470851.33926 121118607005.8666
114903771885.6693 121127501497.62318
114857062303.40955 121136384795.04155
114810342103.9746 121145256892.12946
114763611286.77986 121154117782.89056
114716869851.24161 121162967461.32446
114670117796.77693 121171805921.42665
114623355122.80376 121180633157.18852
114576581828.74089 121189449162.59737
114529797914.00795 121198253931.63637
114483003378.0254 121207047458.2846
114436198220.21458 121215829736.51706
114389382439.99768 121224600760.30458
114342556036.79771 121233360523.61392
114295719010.03859 121242109020.4077
114248871359.14508 121250846244.6444
114202013083.54277 121259572190.27837
114155144182.65814 121268286851.25984
114108264655.91853 121276990221.53491
114061374502.75215 121285682295.04555
114014473722.58807 121294363065.72954
113967562314.85623 121303032527.52054
113920640278.98747 121311690674.34805
113873707614.41347 121320337500.13742
113826764320.5668 121328972998.80984
113779810396.88094 121337597164.28235
113732845842.79019 121346209990.4678
113685870657.7298 121354811471.2749
113638884841.13585 121363401600.60814
113591888392.44536 121371980372.36786
113544881311.09618 121380547780.45021
113497863596.5271 121389103818.74718
113450835248.17778 121397648481.14653
113403796265.48878 121406181761.53188
113356746647.90158 121414703653.7826
113309686394.85855 121423214151.77386
113262615505.80293 121431713249.37668
113215533980.17891 121440200940.45781
113168441817.43155 121448677218.87982
113121339017.00685 121457142078.50107
113074225578.35172 121465595513.17567
113027101500.91394 121474037516.75356
112979966784.14227 121482468083.08037
112932821427.48634 121490887205.99759
112885665430.39673 121499294879.3424
112838498792.32492 121507691096.94781
112791321512.72331 121516075852.64253
112744133591.04526 121524449140.25104
112696935026.74503 121532810953.59357
112649725819.27782 121541161286.48611
112602505968.09975 121549500132.74039
112555275472.6679 121557827486.16386
112508034332.44026 121566143340.55974
112460782546.8758 121574447689.72691
112413520115.43437 121582740527.46007
112366247037.57683 121591021847.54956
112318963312.76494 121599291643.7815
112271668940.46143 121607549909.93768
112224363920.12996 121615796639.79564
112177048251.23518 121624031827.12859
112129721933.24266 121632255465.70547
112082384965.61894 121640467549.29092
112035037347.83153 121648668071.64528
111987679079.34888 121656857026.52454
111940310159.64044 121665034407.68042
111892930588.17659 121673200208.8603
111845540364.42868 121681354423.80728
111798139487.86905 121689497046.26009
111750727957.97101 121697628069.95314
111703305774.20883 121705747488.61655
111655872936.05779 121713855295.97606
111608429442.99411 121721951485.75308
111560975294.49503 121730036051.66469
111513510490.03873 121738108987.42361
111466035029.1044 121746170286.73822
111418548911.17226 121754219943.31253
111371052135.72345 121762257950.84619
111323544702.24014 121770284303.03452
111276026610.20552 121778298993.56842
111228497859.10373 121786302016.13449
111180958448.41992 121794293364.4149
111133408377.64027 121802273032.08745
111085847646.25195 121810241012.82555
111038276253.74315 121818197300.29825
110990694199.60303 121826141888.17018
110943101483.32181 121834074770.10161
110895498104.3907 121841995939.74838
110847884062.30193 121849905390.76196
110800259356.54875 121857803116.78937
110752623986.62543 121865689111.47325
110704977952.02727 121873563368.45183
110657321252.2506 121881425881.35889
110609653886.79276 121889276643.82382
110561975855.15215 121897115649.47157
110514287156.82817 121904942891.92267
110466587791.32127 121912758364.79318
110418877758.13297 121920562061.69478
110371157056.76576 121928353976.23465
110323425686.72325 121936134102.01555
110275683647.51006 121943902432.63579
110227930938.63182 121951658961.68924
110180167559.59529 121959403682.76527
110132393509.90823 121967136589.44882
110084608789.07945 121974857675.32036
110036813396.61885 121982566933.95586
109989007332.03735 121990264358.92686
109941190594.84698 121997949943.8004
109893363184.5608 122005623682.13902
109845525100.69298 122013285567.50081
109797676342.75868 122020935593.43933
109749816910.27422 122028573753.50368
109701946802.75691 122036200041.23842
109654066019.72522 122043814450.18365
109606174560.69864 122051416973.87494
109558272425.19777 122059007605.84335
109510359612.7443 122066586339.61542
109462436122.86098 122074153168.71317
109414501955.07166 122081708086.65411
109366557108.90129 122089251086.95122
109318601583.87592 122096782163.11292
109270635379.52267 122104301308.64313
109222658495.3698 122111808517.04121
109174670930.94661 122119303781.80197
109126672685.78357 122126787096.4157
109078663759.41222 122134258454.3681
109030644151.36522 122141717849.14035
108982613861.17635 122149165274.20903
108934572888.3805 122156600723.04619
108886521232.51364 122164024189.11928
108838458893.11292 122171435665.8912
108790385869.71657 122178835146.82028
108742302161.86397 122186222625.36023
108694207769.0956 122193598094.96019
108646102690.95308 122200961549.06474
108597986926.97919 122208312981.11383
108549860476.7178 122215652384.54282
108501723339.71396 122222979752.78247
108453575515.51382 122230295079.25893
108405417003.6647 122237598357.39375
108357247803.71506 122244889580.60385
108309067915.2145 122252168742.30154
108260877337.71376 122259435835.89452
108212676070.76476 122266690854.78581
108164464113.92056 122273933792.37386
108116241466.7354 122281164642.05244
108068008128.76465 122288383397.21072
108019764099.56485 122295590051.23318
107971509378.69371 122302784597.49968
107923243965.71011 122309967029.3854
107874967860.17409 122317137340.26091
107826681061.64688 122324295523.49207
107778383569.6909 122331441572.44008
107730075383.86972 122338575480.46152
107681756503.7481 122345697240.90822
107633426928.89195 122352806847.12738
107585086658.86845 122359904292.46152
107536735693.24591 122366989570.24844
107488374031.59384 122374062673.82129
107440001673.48296 122381123596.50847
107391618618.48515 122388172331.63373
107343224866.17354 122395208872.5161
107294820416.12245 122402233212.46988
107246405267.90738 122409245344.80469
107197979421.10506 122416245262.82541
107149542875.29343 122423232959.8322
107101095630.05164 122430208429.12048
107052637684.96004 122437171663.981
107004169039.60023 122444122657.6997
106955689693.55502 122451061403.55783
106907199646.40845 122457987894.83188
106858698897.74576 122464902124.79358
106810187447.15344 122471804086.70993
106761665294.21925 122478693773.84315
106713132438.5321 122485571179.45074
106664588879.68224 122492436296.7854
106616034617.26108 122499289119.09506
106567469650.86128 122506129639.62288
106518893980.07681 122512957851.60727
106470307604.50284 122519773748.28181
106421710523.7358 122526577322.87532
106373102737.37337 122533368568.61183
106324484245.0145 122540147478.71057
106275855046.2594 122546914046.38599
106227215140.70953 122553668264.84767
106178564527.96764 122560410127.30046
106129903207.63771 122567139626.94437
106081231179.32504 122573856756.97456
106032548442.63617 122580561510.5814
105983854997.17894 122587253880.95045
105935150842.56244 122593933861.2624
105886435978.39708 122600601444.69312
105837710404.29453 122607256624.41362
105788974119.86777 122613899393.59012
105740227124.73105 122620529745.38394
105691469418.49992 122627147672.95158
105642701000.79124 122633753169.44466
105593921871.22316 122640346228.00992
105545132029.41513 122646926841.78929
105496331474.98792 122653495003.9198
105447520207.56357 122660050707.53358
105398698226.7655 122666593945.7579
105349865532.2184 122673124711.71518
105301022123.54828 122679642998.52289
105252168000.38246 122686148799.29364
105203303162.34962 122692642107.13515
105154427609.07974 122699122915.15022
105105541340.20413 122705591216.43674
105056644355.35545 122712047004.08769
105007736654.16766 122718490271.19118
104958818236.27612 122724921010.83032
104909889101.31746 122731339216.08336
104860949248.92969 122737744880.0236
104811998678.75215 122744137995.7194
104763037390.42557 122750518556.23418
104714065383.59198 122756886554.6264
104665082657.8948 122763241983.94963
104616089212.97882 122769584837.25243
104567085048.49016 122775915107.57843
104518070164.07631 122782232787.96631
104469044559.38614 122788537871.44975
104420008234.06989 122794830351.0575
104370961187.77916 122801110219.81328
104321903420.16695 122807377470.7359
104272834930.8876 122813632096.83914
104223755719.5969 122819874091.13179
104174665785.95195 122826103446.61766
104125565129.6113 122832320156.29558
104076453750.23483 122838524213.15933
104027331647.48389 122844715610.19774
103978198821.02118 122850894340.39458
103929055270.5108 122857060396.72864
103879900995.61827 122863213772.17366
103830735996.01051 122869354459.69838
103781560271.35587 122875482452.26648
103732373821.32407 122881597742.83664
103683176645.5863 122887700324.36249
103633968743.81512 122893790189.7926
103584750115.68456 122899867332.0705
103535520760.87001 122905931744.13466
103486280679.04836 122911983418.91852
103437029869.89789 122918022349.35043
103387768333.09833 122924048528.35368
103338496068.33086 122930061948.84648
103289213075.27806 122936062603.74199
103239919353.624 122942050485.94826
103190614903.05417 122948025588.36827
103141299723.25552 122953987903.8999
103091973813.91646 122959937425.43594
103042637174.72684 122965874145.8641
102993289805.37799 122971798058.06696
102943931705.5627 122977709154.92197
102894562874.9752 122983607429.3015
102845183313.31122 122989492874.07281
102795793020.26796 122995365482.09802
102746391995.5441 123001225246.2341
102696980238.83977 123007072159.33293
102647557749.85661 123012906214.24123
102598124528.29774 123018727403.80057
102548680573.86778 123024535720.84737
102499225886.27281 123030331158.21292
102449760465.22043 123036113708.72336
102400284310.41974 123041883365.19963
102350797421.58131 123047640120.45753
102301299798.41727 123053383967.30771
102251791440.64122 123059114898.55557
102202272347.96829 123064832907.00142
102152742520.11511 123070537985.44032
102103201956.79984 123076230126.66219
102053650657.74214 123081909323.4517
102004088622.66322 123087575568.58838
101954515851.28581 123093228854.84648
101904932343.33418 123098869174.99512
101855338098.53412 123104496521.79814
101805733116.61296 123110110888.01422
101756117397.29958 123115712266.39679
101706490940.3244 123121300649.69403
101656853745.41939 123126876030.64893
101607205812.31805 123132438401.9992
101557547140.75548 123137987756.47734
101507877730.4683 123143524086.81058
101458197581.1947 123149047385.7209
101408506692.67445 123154557645.92503
101358805064.64886 123160054860.13445
101309092696.86086 123165539021.05533
101259369589.05489 123171010121.38861
101209635740.97702 123176468153.82996
101159891152.37488 123181913111.0697
101110135822.99768 123187344985.79295
101060369752.59624 123192763770.67949
101010592940.92294 123198169458.4038
100960805387.7318 123203562041.63507
100911007092.7784 123208941513.0372
100861198055.81992 123214307865.26875
100811378276.61517 123219661090.98299
100761547754.92458 123225001182.82784
100711706490.51015 123230328133.4459
100661854483.13551 123235641935.47449
100611991732.56595 123240942581.5455
100562118238.56833 123246230064.28555
100512234000.91116 123251504376.31592
100462339019.36458 123256765510.25249
100412433293.70035 123262013458.70581
100362516823.69188 123267248214.28108
100312589609.11423 123272469769.57811
100262651649.74408 123277678117.19136
100212702945.35976 123282873249.70992
100162743495.74127 123288055159.71747
100112773300.67026 123293223839.79231
100062792359.93002 123298379282.50739
100012800673.30553 123303521480.4302
99962798240.58339 123308650426.1229
99912785061.55193 123313766112.14218
99862761136.00108 123318868531.03937
99812726463.72252 123323957675.36035
99762681044.50957 123329033537.6456
99712624878.15723 123334096110.43016
99662557964.46217 123339145386.24364
99612480303.22282 123344181357.61021
99562391894.23923 123349204017.04865
99512292737.31317 123354213357.0722
99462182832.24812 123359209370.18875
99412062178.84927 123364192048.90067
99361930776.92351 123369161385.70488
99311788626.27942 123374117373.09285
99261635726.72733 123379060003.55055
99211472078.07927 123383989269.55852
99161297680.149 123388905163.59177
99111112532.752 123393807678.11986
99060916635.70549 123398696805.60683
99010709988.8284 123403572538.51125
98960492591.94142 123408434869.28616
98910264444.86699 123413283790.37912
98860025547.42928 123418119294.23216
98809775899.4542 123422941373.28181
98759515500.76941 123427750019.95908
98709244351.20436 123432545226.6894
98658962450.59023 123437326985.89275
98608669798.75996 123442095289.9835
98558366395.54828 123446850131.37054
98508052240.79167 123451591502.45717
98457727334.3284 123456319395.64113
98407391675.9985 123461033803.31464
98357045265.64381 123465734717.86432
98306688103.10794 123470422131.67125
98256320188.23625 123475096037.11093
98205941520.87598 123479756426.55327
98155552100.87608 123484403292.36261
98105151928.08737 123489036626.89766
98054741002.36246 123493656422.5116
98004319323.55571 123498262671.55197
97953886891.52336 123502855366.36072
97903443706.12344 123507434499.27419
97852989767.21582 123512000062.62308
97802525074.66216 123516552048.7325
97752049628.32596 123521090449.9219
97701563428.07259 123525615258.50516
97651066473.76918 123530126466.79047
97600558765.28477 123534624067.08038
97550040302.49022 123539108051.67184
97499511085.25821 123543578412.85608
97448971113.46332 123548035142.91873
97398420386.98193 123552478234.13974
97347858905.69234 123556907678.79337
97297286669.47466 123561323469.14824
97246703678.21089 123565725597.46727
97196109931.78491 123570114056.00772
97145505430.08246 123574488837.02113
97094890172.99117 123578849932.75339
97044264160.40051 123583197335.44463
96993627392.2019 123587531037.32932
96942979868.28864 123591851030.6362
96892321588.55588 123596157307.5883
96841652552.9007 123600449860.40294
96790972761.22208 123604728681.2917
96740282213.4209 123608993762.46045
96689580909.39996 123613245096.10928
96638868849.06396 123617482674.43259
96588146032.31955 123621706489.619
96537412459.07526 123625916533.85138
96486668129.24158 123630112799.30685
96435913042.73091 123634295278.15678
96385147199.4576 123638463962.56674
96334370599.33792 123642618844.69653
96283583242.2901 123646759916.70021
96232785128.23433 123650887170.72601
96181976257.0927 123655000598.91638
96131156628.7893 123659100193.40797
96080326243.25017 123663185946.33167
96029485100.4033 123667257849.81252
95978633200.17868 123671315895.96976
95927770542.50822 123675360076.91681
95876897127.32587 123679390384.76128
95826012954.5675 123683406811.60492
95775118024.171 123687409349.54369
95724212336.07623 123691397990.66768
95673295890.22504 123695372727.06114
95622368686.56128 123699333550.80249
95571430725.03082 123703280453.96426
95520482005.58153 123707213428.61316
95469522528.16327 123711132466.81
95418552292.72792 123715037560.60973
95367571299.22937 123718928702.0614
95316579547.62357 123722805883.20824
95265577037.86844 123726669096.08752
95214563769.92398 123730518332.73067
95163539743.7522 123734353585.16318
95112504959.31714 123738174845.40466
95061459416.58488 123741982105.4688
95010403115.52359 123745775357.36337
94959336056.10344 123749554593.09026
94908258238.29669 123753319804.64534
94857169662.07767 123757070984.01865
94806070327.42271 123760808123.19421
94754960234.31027 123764531214.15018
94703839382.72087 123768240248.85869
94652707772.6371 123771935219.28596
94601565404.04361 123775616117.39224
94550412276.92717 123779282935.13182
94499248391.27664 123782935664.453
94448073747.08295 123786574297.29811
94396888344.33916 123790198825.60353
94345692183.0404 123793809241.29959
94294485263.18393 123797405536.31068
94243267584.7691 123800987702.55516
94192039147.79741 123804555731.9454
94140799952.27245 123808109616.38777
94089549998.19995 123811649347.7826
94038289285.58777 123815174918.02419
93987017814.4459 123818686319.00082
93935735584.78647 123822183542.59479
93884442596.62375 123825666580.6823
93833138849.97417 123829135425.13351
93781824344.85628 123832590067.81256
93730499081.29083 123836030500.57751
93679163059.30072 123839456715.28035
93627816278.91096 123842868703.76703
93576458740.14883 123846266457.87743
93525090443.0437 123849649969.44531
93473711387.62715 123853019230.29839
93422321573.93294 123856374232.25829
93370921001.99702 123859714967.1405
93319509671.85754 123863041426.75447
93268087583.55482 123866353602.90349
93216654737.13142 123869651487.38477
93165211132.6321 123872935071.98936
93113756770.10378 123876204348.50224
93062291649.59564 123879459308.70222
93010815771.15909 123882699944.362
92959329134.84773 123885926247.24811
92907831740.71744 123889138209.12096
92856323588.82625 123892335821.7348
92804804679.23451 123895519076.83772
92753275012.00479 123898687966.17163
92701734587.20187 123901842481.47229
92650183404.89284 123904982614.46928
92598621465.14697 123908108356.886
92547048768.03589 123911219700.43965
92495465313.63344 123914316636.84126
92443871102.01572 123917399157.79562
92392266133.26111 123920467255.00136
92340650407.4503 123923520920.15086
92289023924.66626 123926560144.93033
92237386684.99422 123929584921.01971
